vente_id;client_id;point_de_vente_id;produit_id;quantites_vendues;prix_vente_unitaire;ventes_euro;date_facturation
1163;CLIENT_8;PDV_7;PROD_1;48;248;11904;01/03/2023
1164;CLIENT_5;PDV_6;PROD_2;7;210;1470;01/03/2023
1165;CLIENT_3;PDV_1;PROD_5;11;54;594;01/03/2023
1166;CLIENT_5;PDV_2;PROD_1;23;55;1265;01/03/2023
1167;CLIENT_5;PDV_3;PROD_2;47;124;5828;01/03/2023
1168;CLIENT_6;PDV_5;PROD_3;35;303;10605;01/03/2023
1169;CLIENT_6;PDV_1;PROD_1;31;64;1984;01/03/2023
1170;CLIENT_1;PDV_7;PROD_5;30;325;9750;01/03/2023
1171;CLIENT_1;PDV_3;PROD_4;30;71;2130;01/03/2023
1172;CLIENT_6;PDV_2;PROD_3;29;241;6989;01/03/2023
1173;CLIENT_8;PDV_6;PROD_4;3;176;528;01/03/2023
1174;CLIENT_3;PDV_6;PROD_5;28;251;7028;01/03/2023
1175;CLIENT_4;PDV_5;PROD_6;7;315;2205;01/03/2023
1176;CLIENT_3;PDV_3;PROD_1;12;49;588;01/03/2023
1177;CLIENT_5;PDV_2;PROD_4;12;160;1920;01/03/2023
1178;CLIENT_7;PDV_3;PROD_4;17;118;2006;01/03/2023
1179;CLIENT_4;PDV_5;PROD_5;47;279;13113;01/03/2023
1180;CLIENT_6;PDV_6;PROD_6;19;23;437;01/03/2023
1181;CLIENT_8;PDV_2;PROD_3;33;138;4554;01/03/2023
1182;CLIENT_6;PDV_1;PROD_6;37;229;8473;01/03/2023
1183;CLIENT_8;PDV_5;PROD_3;6;154;924;01/04/2023
1184;CLIENT_7;PDV_6;PROD_2;50;182;9100;01/04/2023
1185;CLIENT_4;PDV_1;PROD_2;39;285;11115;01/04/2023
1186;CLIENT_6;PDV_1;PROD_6;50;143;7150;01/04/2023
1187;CLIENT_1;PDV_4;PROD_2;15;44;660;01/04/2023
1188;CLIENT_6;PDV_5;PROD_5;33;245;8085;01/04/2023
1189;CLIENT_3;PDV_5;PROD_5;28;192;5376;01/04/2023
1190;CLIENT_3;PDV_1;PROD_6;17;263;4471;01/04/2023
1191;CLIENT_7;PDV_7;PROD_6;47;246;11562;01/04/2023
1192;CLIENT_3;PDV_7;PROD_3;27;86;2322;01/04/2023
1193;CLIENT_6;PDV_3;PROD_4;27;186;5022;01/04/2023
1194;CLIENT_4;PDV_1;PROD_5;28;44;1232;01/04/2023
1195;CLIENT_2;PDV_7;PROD_4;32;222;7104;01/04/2023
1196;CLIENT_8;PDV_1;PROD_3;32;148;4736;01/04/2023
1197;CLIENT_1;PDV_6;PROD_5;33;11;363;01/04/2023
1198;CLIENT_8;PDV_5;PROD_1;24;246;5904;01/04/2023
1199;CLIENT_5;PDV_1;PROD_3;15;149;2235;01/04/2023
1200;CLIENT_6;PDV_7;PROD_2;17;150;2550;01/04/2023
1201;CLIENT_7;PDV_4;PROD_6;16;223;3568;01/04/2023
1202;CLIENT_3;PDV_3;PROD_4;38;334;12692;01/04/2023
1203;CLIENT_7;PDV_6;PROD_6;33;1;33;01/04/2023
1204;CLIENT_4;PDV_5;PROD_2;31;327;10137;01/04/2023
1205;CLIENT_2;PDV_3;PROD_6;1;348;348;01/04/2023
1206;CLIENT_3;PDV_1;PROD_3;25;289;7225;01/04/2023
1207;CLIENT_5;PDV_1;PROD_2;10;184;1840;01/04/2023
1208;CLIENT_5;PDV_5;PROD_1;49;349;17101;01/04/2023
1209;CLIENT_1;PDV_2;PROD_5;1;94;94;01/04/2023
1210;CLIENT_5;PDV_1;PROD_6;47;35;1645;01/04/2023
1211;CLIENT_2;PDV_4;PROD_6;32;150;4800;01/04/2023
1212;CLIENT_3;PDV_1;PROD_3;48;90;4320;01/05/2023
1213;CLIENT_3;PDV_2;PROD_3;29;44;1276;01/05/2023
1214;CLIENT_8;PDV_7;PROD_5;6;19;114;01/05/2023
1215;CLIENT_2;PDV_5;PROD_4;16;135;2160;01/05/2023
1216;CLIENT_3;PDV_5;PROD_5;8;322;2576;01/05/2023
1217;CLIENT_2;PDV_4;PROD_4;10;297;2970;01/05/2023
1218;CLIENT_5;PDV_6;PROD_3;48;5;240;01/05/2023
1219;CLIENT_2;PDV_7;PROD_1;37;92;3404;01/05/2023
1220;CLIENT_3;PDV_6;PROD_6;19;28;532;01/05/2023
1221;CLIENT_1;PDV_1;PROD_4;12;8;96;01/05/2023
1222;CLIENT_6;PDV_2;PROD_2;3;175;525;01/05/2023
1223;CLIENT_2;PDV_1;PROD_5;8;241;1928;01/05/2023
1224;CLIENT_8;PDV_6;PROD_5;48;248;11904;01/05/2023
1225;CLIENT_4;PDV_3;PROD_4;11;231;2541;01/05/2023
1226;CLIENT_8;PDV_5;PROD_6;18;240;4320;01/05/2023
1227;CLIENT_5;PDV_4;PROD_4;34;195;6630;01/05/2023
1228;CLIENT_8;PDV_5;PROD_6;39;234;9126;01/05/2023
1229;CLIENT_1;PDV_6;PROD_3;2;209;418;01/05/2023
1230;CLIENT_7;PDV_5;PROD_4;25;43;1075;01/05/2023
1231;CLIENT_5;PDV_3;PROD_5;3;194;582;01/05/2023
1232;CLIENT_3;PDV_2;PROD_2;28;208;5824;01/05/2023
1233;CLIENT_1;PDV_3;PROD_4;32;286;9152;01/05/2023
1234;CLIENT_7;PDV_4;PROD_4;41;269;11029;01/05/2023
1235;CLIENT_4;PDV_1;PROD_5;19;293;5567;01/05/2023
1236;CLIENT_2;PDV_7;PROD_2;36;169;6084;01/05/2023
1237;CLIENT_3;PDV_1;PROD_6;19;184;3496;01/05/2023
1238;CLIENT_6;PDV_5;PROD_1;13;183;2379;01/05/2023
1239;CLIENT_6;PDV_2;PROD_1;35;102;3570;01/05/2023
1240;CLIENT_7;PDV_5;PROD_1;34;274;9316;01/05/2023
1241;CLIENT_2;PDV_2;PROD_1;39;247;9633;01/05/2023
1242;CLIENT_8;PDV_4;PROD_5;22;65;1430;01/05/2023
1243;CLIENT_7;PDV_5;PROD_6;5;217;1085;01/05/2023
1244;CLIENT_5;PDV_7;PROD_3;44;63;2772;01/05/2023
1245;CLIENT_5;PDV_3;PROD_4;1;190;190;01/05/2023
1246;CLIENT_8;PDV_4;PROD_2;48;336;16128;01/05/2023
1247;CLIENT_2;PDV_5;PROD_1;19;61;1159;01/05/2023
1248;CLIENT_1;PDV_6;PROD_6;17;278;4726;01/06/2023
1249;CLIENT_8;PDV_1;PROD_1;20;158;3160;01/06/2023
1250;CLIENT_3;PDV_7;PROD_6;10;49;490;01/06/2023
1251;CLIENT_1;PDV_4;PROD_2;28;30;840;01/06/2023
1252;CLIENT_3;PDV_6;PROD_4;4;331;1324;01/06/2023
1253;CLIENT_7;PDV_5;PROD_6;27;49;1323;01/06/2023
1254;CLIENT_8;PDV_3;PROD_4;45;346;15570;01/06/2023
1255;CLIENT_5;PDV_4;PROD_5;50;192;9600;01/06/2023
1256;CLIENT_2;PDV_4;PROD_1;31;69;2139;01/06/2023
1257;CLIENT_7;PDV_6;PROD_3;2;338;676;01/06/2023
1258;CLIENT_8;PDV_7;PROD_2;46;185;8510;01/06/2023
1259;CLIENT_1;PDV_2;PROD_2;8;258;2064;01/06/2023
1260;CLIENT_2;PDV_5;PROD_2;5;123;615;01/06/2023
1261;CLIENT_2;PDV_7;PROD_6;1;48;48;01/06/2023
1262;CLIENT_6;PDV_4;PROD_6;16;114;1824;01/06/2023
1263;CLIENT_6;PDV_4;PROD_2;29;199;5771;01/06/2023
1264;CLIENT_3;PDV_5;PROD_1;11;72;792;01/06/2023
1265;CLIENT_6;PDV_3;PROD_3;22;69;1518;01/06/2023
1266;CLIENT_1;PDV_6;PROD_5;5;100;500;01/06/2023
1267;CLIENT_6;PDV_3;PROD_2;42;128;5376;01/06/2023
1268;CLIENT_1;PDV_3;PROD_4;30;227;6810;01/06/2023
1269;CLIENT_1;PDV_7;PROD_5;9;8;72;01/06/2023
1270;CLIENT_2;PDV_2;PROD_3;34;54;1836;01/06/2023
1271;CLIENT_8;PDV_2;PROD_6;36;189;6804;01/06/2023
1272;CLIENT_5;PDV_6;PROD_1;16;169;2704;01/06/2023
1273;CLIENT_4;PDV_4;PROD_2;15;78;1170;01/06/2023
1274;CLIENT_5;PDV_1;PROD_1;23;161;3703;01/06/2023
1275;CLIENT_5;PDV_4;PROD_3;25;213;5325;01/06/2023
1276;CLIENT_2;PDV_3;PROD_6;15;314;4710;01/06/2023
1277;CLIENT_2;PDV_6;PROD_4;27;266;7182;01/06/2023
1278;CLIENT_4;PDV_3;PROD_1;27;176;4752;01/06/2023
1279;CLIENT_6;PDV_1;PROD_3;7;292;2044;01/06/2023
1280;CLIENT_7;PDV_3;PROD_3;17;336;5712;01/06/2023
1281;CLIENT_6;PDV_5;PROD_1;38;139;5282;01/06/2023
1282;CLIENT_4;PDV_1;PROD_4;27;187;5049;01/06/2023
1283;CLIENT_1;PDV_6;PROD_5;31;113;3503;01/06/2023
1284;CLIENT_6;PDV_5;PROD_6;8;292;2336;01/06/2023
1285;CLIENT_8;PDV_1;PROD_4;33;163;5379;01/06/2023
1286;CLIENT_2;PDV_6;PROD_1;3;177;531;01/06/2023
1287;CLIENT_4;PDV_3;PROD_6;7;141;987;01/06/2023
1288;CLIENT_8;PDV_7;PROD_1;12;182;2184;01/06/2023
1289;CLIENT_6;PDV_7;PROD_1;34;113;3842;01/06/2023
1290;CLIENT_6;PDV_4;PROD_2;46;200;9200;01/06/2023
1291;CLIENT_2;PDV_4;PROD_2;23;45;1035;01/06/2023
1292;CLIENT_3;PDV_5;PROD_6;25;112;2800;01/06/2023
1293;CLIENT_6;PDV_1;PROD_4;29;241;6989;01/06/2023
1294;CLIENT_4;PDV_4;PROD_3;44;246;10824;01/06/2023
1295;CLIENT_6;PDV_3;PROD_5;36;268;9648;01/06/2023
1296;CLIENT_1;PDV_1;PROD_1;11;236;2596;01/06/2023
1297;CLIENT_7;PDV_4;PROD_1;17;204;3468;01/06/2023
1298;CLIENT_4;PDV_6;PROD_5;25;22;550;01/06/2023
1299;CLIENT_6;PDV_3;PROD_1;36;44;1584;01/06/2023
1300;CLIENT_6;PDV_6;PROD_3;42;56;2352;01/06/2023
1301;CLIENT_8;PDV_2;PROD_2;7;297;2079;01/06/2023
1302;CLIENT_6;PDV_6;PROD_4;4;247;988;01/06/2023
1303;CLIENT_8;PDV_4;PROD_2;44;255;11220;01/06/2023
1304;CLIENT_6;PDV_7;PROD_1;7;192;1344;01/06/2023
1305;CLIENT_3;PDV_2;PROD_6;8;183;1464;01/06/2023
1306;CLIENT_4;PDV_3;PROD_4;42;224;9408;01/06/2023
1307;CLIENT_6;PDV_6;PROD_5;23;101;2323;01/06/2023
1308;CLIENT_7;PDV_3;PROD_4;18;139;2502;01/06/2023
1309;CLIENT_1;PDV_2;PROD_4;9;338;3042;01/06/2023
1310;CLIENT_1;PDV_7;PROD_6;25;16;400;01/06/2023
1311;CLIENT_1;PDV_2;PROD_3;4;268;1072;01/06/2023
1312;CLIENT_3;PDV_7;PROD_5;6;67;402;01/06/2023
1313;CLIENT_7;PDV_3;PROD_1;34;232;7888;01/06/2023
1314;CLIENT_8;PDV_7;PROD_4;26;126;3276;01/06/2023
1315;CLIENT_1;PDV_5;PROD_1;48;173;8304;01/06/2023
1316;CLIENT_6;PDV_7;PROD_1;45;4;180;01/07/2023
1317;CLIENT_3;PDV_6;PROD_4;37;24;888;01/07/2023
1318;CLIENT_6;PDV_6;PROD_6;37;168;6216;01/07/2023
1319;CLIENT_1;PDV_1;PROD_5;37;74;2738;01/07/2023
1320;CLIENT_7;PDV_7;PROD_4;40;31;1240;01/07/2023
1321;CLIENT_6;PDV_2;PROD_6;33;292;9636;01/07/2023
1322;CLIENT_6;PDV_1;PROD_2;10;236;2360;01/07/2023
1323;CLIENT_6;PDV_6;PROD_3;33;78;2574;01/07/2023
1324;CLIENT_8;PDV_2;PROD_5;29;340;9860;01/07/2023
1325;CLIENT_4;PDV_2;PROD_4;45;41;1845;01/07/2023
1326;CLIENT_3;PDV_6;PROD_2;4;320;1280;01/07/2023
1327;CLIENT_1;PDV_1;PROD_1;19;304;5776;01/07/2023
1328;CLIENT_6;PDV_1;PROD_1;43;32;1376;01/07/2023
1329;CLIENT_3;PDV_6;PROD_1;9;227;2043;01/07/2023
1330;CLIENT_3;PDV_7;PROD_5;33;155;5115;01/07/2023
1331;CLIENT_1;PDV_5;PROD_2;1;251;251;01/07/2023
1332;CLIENT_5;PDV_4;PROD_3;36;191;6876;01/07/2023
1333;CLIENT_1;PDV_6;PROD_3;28;37;1036;01/07/2023
1334;CLIENT_7;PDV_2;PROD_5;37;4;148;01/07/2023
1335;CLIENT_1;PDV_1;PROD_3;13;7;91;01/07/2023
1336;CLIENT_1;PDV_6;PROD_3;11;323;3553;01/07/2023
1337;CLIENT_8;PDV_4;PROD_4;16;53;848;01/07/2023
1338;CLIENT_7;PDV_5;PROD_4;1;66;66;01/07/2023
1339;CLIENT_5;PDV_7;PROD_2;46;209;9614;01/07/2023
1340;CLIENT_3;PDV_2;PROD_3;20;259;5180;01/07/2023
1341;CLIENT_3;PDV_3;PROD_2;11;157;1727;01/07/2023
1342;CLIENT_1;PDV_6;PROD_4;49;221;10829;01/07/2023
1343;CLIENT_6;PDV_6;PROD_6;41;301;12341;01/07/2023
1344;CLIENT_1;PDV_6;PROD_4;6;272;1632;01/07/2023
1345;CLIENT_6;PDV_1;PROD_2;12;270;3240;01/07/2023
1346;CLIENT_7;PDV_5;PROD_1;35;289;10115;01/07/2023
1347;CLIENT_1;PDV_6;PROD_4;15;237;3555;01/07/2023
1348;CLIENT_8;PDV_6;PROD_5;21;68;1428;01/07/2023
1349;CLIENT_2;PDV_1;PROD_2;40;19;760;01/07/2023
1350;CLIENT_2;PDV_6;PROD_5;16;238;3808;01/07/2023
1351;CLIENT_8;PDV_4;PROD_4;12;252;3024;01/07/2023
1352;CLIENT_5;PDV_7;PROD_3;9;199;1791;01/07/2023
1353;CLIENT_7;PDV_5;PROD_4;24;194;4656;01/07/2023
1354;CLIENT_2;PDV_2;PROD_3;33;136;4488;01/07/2023
1355;CLIENT_4;PDV_4;PROD_2;9;336;3024;01/07/2023
1356;CLIENT_3;PDV_5;PROD_2;30;256;7680;01/07/2023
1357;CLIENT_8;PDV_5;PROD_2;25;137;3425;01/07/2023
1358;CLIENT_4;PDV_4;PROD_2;26;311;8086;01/08/2023
1359;CLIENT_3;PDV_3;PROD_2;18;122;2196;01/08/2023
1360;CLIENT_5;PDV_1;PROD_6;1;151;151;01/08/2023
1361;CLIENT_7;PDV_5;PROD_1;34;170;5780;01/08/2023
1362;CLIENT_4;PDV_2;PROD_4;16;16;256;01/08/2023
1363;CLIENT_8;PDV_6;PROD_6;17;93;1581;01/08/2023
1364;CLIENT_2;PDV_2;PROD_4;26;5;130;01/08/2023
1365;CLIENT_3;PDV_3;PROD_4;16;282;4512;01/08/2023
1366;CLIENT_4;PDV_3;PROD_5;17;235;3995;01/08/2023
1367;CLIENT_5;PDV_3;PROD_2;35;182;6370;01/08/2023
1368;CLIENT_6;PDV_7;PROD_6;47;198;9306;01/08/2023
1369;CLIENT_4;PDV_4;PROD_6;33;98;3234;01/08/2023
1370;CLIENT_2;PDV_7;PROD_2;15;277;4155;01/08/2023
1371;CLIENT_5;PDV_3;PROD_1;8;44;352;01/08/2023
1372;CLIENT_1;PDV_4;PROD_2;15;220;3300;01/08/2023
1373;CLIENT_1;PDV_3;PROD_3;5;279;1395;01/08/2023
1374;CLIENT_5;PDV_7;PROD_6;12;136;1632;01/08/2023
1375;CLIENT_2;PDV_1;PROD_6;35;103;3605;01/08/2023
1376;CLIENT_4;PDV_7;PROD_1;23;208;4784;01/08/2023
1377;CLIENT_2;PDV_7;PROD_5;13;129;1677;01/08/2023
1378;CLIENT_3;PDV_7;PROD_2;16;46;736;01/08/2023
1379;CLIENT_8;PDV_6;PROD_6;2;136;272;01/08/2023
1380;CLIENT_6;PDV_5;PROD_4;32;75;2400;01/08/2023
1381;CLIENT_6;PDV_2;PROD_3;45;342;15390;01/08/2023
1382;CLIENT_5;PDV_5;PROD_4;38;216;8208;01/08/2023
1383;CLIENT_3;PDV_3;PROD_1;49;56;2744;01/08/2023
1384;CLIENT_4;PDV_2;PROD_6;37;321;11877;01/08/2023
1385;CLIENT_7;PDV_4;PROD_5;10;70;700;01/08/2023
1386;CLIENT_8;PDV_4;PROD_2;39;93;3627;01/08/2023
1387;CLIENT_6;PDV_4;PROD_1;5;274;1370;01/08/2023
1388;CLIENT_1;PDV_4;PROD_4;12;79;948;01/08/2023
1389;CLIENT_4;PDV_5;PROD_1;47;267;12549;01/08/2023
1390;CLIENT_3;PDV_6;PROD_4;44;271;11924;01/08/2023
1391;CLIENT_5;PDV_1;PROD_3;10;45;450;01/08/2023
1392;CLIENT_2;PDV_5;PROD_2;15;336;5040;01/08/2023
1393;CLIENT_4;PDV_6;PROD_2;17;188;3196;01/08/2023
1394;CLIENT_6;PDV_2;PROD_1;8;121;968;01/08/2023
1395;CLIENT_4;PDV_3;PROD_5;6;100;600;01/08/2023
1396;CLIENT_1;PDV_1;PROD_2;2;231;462;01/08/2023
1397;CLIENT_3;PDV_4;PROD_6;12;178;2136;01/09/2023
1398;CLIENT_8;PDV_5;PROD_2;36;152;5472;01/09/2023
1399;CLIENT_5;PDV_3;PROD_6;31;217;6727;01/09/2023
1400;CLIENT_7;PDV_2;PROD_4;27;147;3969;01/09/2023
1401;CLIENT_1;PDV_4;PROD_4;47;23;1081;01/09/2023
1402;CLIENT_7;PDV_4;PROD_3;24;307;7368;01/09/2023
1403;CLIENT_3;PDV_2;PROD_5;50;39;1950;01/09/2023
1404;CLIENT_6;PDV_7;PROD_3;33;168;5544;01/09/2023
1405;CLIENT_6;PDV_3;PROD_2;11;54;594;01/09/2023
1406;CLIENT_5;PDV_6;PROD_1;22;233;5126;01/09/2023
1407;CLIENT_2;PDV_7;PROD_2;20;64;1280;01/09/2023
1408;CLIENT_7;PDV_5;PROD_2;26;291;7566;01/09/2023
1409;CLIENT_4;PDV_3;PROD_6;20;216;4320;01/09/2023
1410;CLIENT_6;PDV_5;PROD_5;24;239;5736;01/09/2023
1411;CLIENT_8;PDV_1;PROD_6;4;50;200;01/09/2023
1412;CLIENT_2;PDV_1;PROD_3;30;22;660;01/09/2023
1413;CLIENT_1;PDV_2;PROD_5;15;161;2415;01/09/2023
1414;CLIENT_3;PDV_6;PROD_6;16;233;3728;01/09/2023
1415;CLIENT_2;PDV_2;PROD_3;17;191;3247;01/09/2023
1416;CLIENT_4;PDV_4;PROD_4;26;7;182;01/09/2023
1417;CLIENT_2;PDV_6;PROD_4;8;23;184;01/09/2023
1418;CLIENT_1;PDV_6;PROD_4;32;333;10656;01/09/2023
1419;CLIENT_7;PDV_7;PROD_6;16;329;5264;01/09/2023
1420;CLIENT_3;PDV_7;PROD_1;46;296;13616;01/09/2023
1421;CLIENT_7;PDV_4;PROD_4;49;17;833;01/09/2023
1422;CLIENT_3;PDV_7;PROD_3;48;121;5808;01/09/2023
1423;CLIENT_3;PDV_2;PROD_1;26;7;182;01/09/2023
1424;CLIENT_5;PDV_3;PROD_5;31;72;2232;01/09/2023
1425;CLIENT_1;PDV_5;PROD_2;38;175;6650;01/09/2023
1426;CLIENT_8;PDV_4;PROD_1;26;153;3978;01/10/2023
1427;CLIENT_4;PDV_1;PROD_6;34;336;11424;01/10/2023
1428;CLIENT_4;PDV_6;PROD_6;20;232;4640;01/10/2023
1429;CLIENT_2;PDV_3;PROD_5;28;21;588;01/10/2023
1430;CLIENT_6;PDV_3;PROD_3;38;3;114;01/10/2023
1431;CLIENT_3;PDV_3;PROD_4;46;244;11224;01/10/2023
1432;CLIENT_8;PDV_2;PROD_5;26;252;6552;01/10/2023
1433;CLIENT_4;PDV_5;PROD_3;46;253;11638;01/10/2023
1434;CLIENT_3;PDV_3;PROD_1;34;345;11730;01/10/2023
1435;CLIENT_3;PDV_5;PROD_5;8;58;464;01/10/2023
1436;CLIENT_6;PDV_2;PROD_2;34;232;7888;01/10/2023
1437;CLIENT_7;PDV_1;PROD_5;20;238;4760;01/10/2023
1438;CLIENT_1;PDV_1;PROD_5;9;36;324;01/10/2023
1439;CLIENT_4;PDV_3;PROD_5;28;93;2604;01/10/2023
1440;CLIENT_8;PDV_3;PROD_1;39;68;2652;01/10/2023
1441;CLIENT_8;PDV_3;PROD_3;4;94;376;01/10/2023
1442;CLIENT_7;PDV_7;PROD_4;20;323;6460;01/10/2023
1443;CLIENT_5;PDV_6;PROD_3;26;2;52;01/10/2023
1444;CLIENT_7;PDV_7;PROD_1;30;227;6810;01/10/2023
1445;CLIENT_4;PDV_4;PROD_6;38;233;8854;01/10/2023
1446;CLIENT_4;PDV_6;PROD_6;35;13;455;01/10/2023
1447;CLIENT_2;PDV_5;PROD_1;8;44;352;01/10/2023
1448;CLIENT_4;PDV_3;PROD_5;14;36;504;01/10/2023
1449;CLIENT_7;PDV_3;PROD_2;44;267;11748;01/10/2023
1450;CLIENT_7;PDV_5;PROD_2;24;344;8256;01/10/2023
1451;CLIENT_4;PDV_5;PROD_2;20;191;3820;01/10/2023
1452;CLIENT_4;PDV_2;PROD_2;1;14;14;01/10/2023
1453;CLIENT_1;PDV_1;PROD_3;28;207;5796;01/10/2023
1454;CLIENT_4;PDV_6;PROD_5;4;6;24;01/10/2023
1455;CLIENT_4;PDV_5;PROD_6;32;101;3232;01/10/2023
1456;CLIENT_1;PDV_5;PROD_6;20;346;6920;01/10/2023
1457;CLIENT_4;PDV_4;PROD_6;48;71;3408;01/10/2023
1458;CLIENT_2;PDV_1;PROD_5;48;11;528;01/10/2023
1459;CLIENT_6;PDV_1;PROD_4;33;153;5049;01/10/2023
1460;CLIENT_6;PDV_4;PROD_4;18;177;3186;01/10/2023
1461;CLIENT_5;PDV_4;PROD_4;32;98;3136;01/10/2023
1462;CLIENT_3;PDV_3;PROD_6;8;333;2664;01/10/2023
1463;CLIENT_4;PDV_6;PROD_5;4;277;1108;01/10/2023
1464;CLIENT_7;PDV_3;PROD_4;50;174;8700;01/10/2023
1465;CLIENT_5;PDV_3;PROD_6;35;169;5915;01/10/2023
1466;CLIENT_1;PDV_1;PROD_6;29;140;4060;01/10/2023
1467;CLIENT_5;PDV_4;PROD_5;40;79;3160;01/10/2023
1468;CLIENT_3;PDV_1;PROD_1;30;245;7350;01/10/2023
1469;CLIENT_3;PDV_7;PROD_6;46;328;15088;01/10/2023
1470;CLIENT_5;PDV_4;PROD_6;33;151;4983;01/10/2023
1471;CLIENT_5;PDV_3;PROD_6;47;331;15557;01/10/2023
1472;CLIENT_3;PDV_6;PROD_6;6;114;684;01/10/2023
1473;CLIENT_5;PDV_6;PROD_5;3;254;762;01/10/2023
1474;CLIENT_7;PDV_2;PROD_4;3;181;543;01/10/2023
1475;CLIENT_4;PDV_5;PROD_2;32;327;10464;01/10/2023
1476;CLIENT_5;PDV_1;PROD_1;16;276;4416;01/10/2023
1477;CLIENT_5;PDV_2;PROD_5;8;135;1080;01/10/2023
1478;CLIENT_4;PDV_1;PROD_2;38;255;9690;01/10/2023
1479;CLIENT_4;PDV_4;PROD_2;36;263;9468;01/10/2023
1480;CLIENT_8;PDV_5;PROD_6;25;327;8175;01/10/2023
1481;CLIENT_1;PDV_7;PROD_5;46;192;8832;01/10/2023
1482;CLIENT_5;PDV_2;PROD_1;23;132;3036;01/10/2023
1483;CLIENT_7;PDV_3;PROD_3;9;81;729;01/10/2023
1484;CLIENT_7;PDV_4;PROD_6;46;317;14582;01/10/2023
1485;CLIENT_2;PDV_2;PROD_3;14;112;1568;01/10/2023
1486;CLIENT_8;PDV_7;PROD_2;1;178;178;01/10/2023
1487;CLIENT_1;PDV_6;PROD_2;5;61;305;01/10/2023
1488;CLIENT_8;PDV_1;PROD_3;27;235;6345;01/10/2023
1489;CLIENT_6;PDV_2;PROD_6;48;228;10944;01/11/2023
1490;CLIENT_7;PDV_4;PROD_5;40;1;40;01/11/2023
1491;CLIENT_5;PDV_7;PROD_1;42;137;5754;01/11/2023
1492;CLIENT_3;PDV_7;PROD_2;3;348;1044;01/11/2023
1493;CLIENT_6;PDV_7;PROD_2;39;318;12402;01/11/2023
1494;CLIENT_1;PDV_7;PROD_3;7;163;1141;01/11/2023
1495;CLIENT_6;PDV_1;PROD_2;44;128;5632;01/11/2023
1496;CLIENT_7;PDV_2;PROD_1;32;148;4736;01/11/2023
1497;CLIENT_5;PDV_7;PROD_4;17;66;1122;01/11/2023
1498;CLIENT_2;PDV_3;PROD_1;3;279;837;01/11/2023
1499;CLIENT_3;PDV_2;PROD_6;3;309;927;01/11/2023
1500;CLIENT_8;PDV_7;PROD_6;1;284;284;01/11/2023
1501;CLIENT_7;PDV_5;PROD_4;8;19;152;01/11/2023
1502;CLIENT_8;PDV_7;PROD_6;28;183;5124;01/11/2023
1503;CLIENT_1;PDV_7;PROD_4;32;233;7456;01/11/2023
1504;CLIENT_8;PDV_5;PROD_1;37;151;5587;01/11/2023
1505;CLIENT_4;PDV_3;PROD_4;18;181;3258;01/11/2023
1506;CLIENT_4;PDV_1;PROD_6;36;61;2196;01/11/2023
1507;CLIENT_8;PDV_1;PROD_3;30;123;3690;01/11/2023
1508;CLIENT_4;PDV_2;PROD_4;47;172;8084;01/11/2023
1509;CLIENT_8;PDV_2;PROD_4;6;223;1338;01/11/2023
1510;CLIENT_4;PDV_7;PROD_1;14;110;1540;01/11/2023
1511;CLIENT_1;PDV_5;PROD_4;9;302;2718;01/11/2023
1512;CLIENT_7;PDV_5;PROD_2;46;92;4232;01/11/2023
1513;CLIENT_5;PDV_5;PROD_1;27;298;8046;01/11/2023
1514;CLIENT_8;PDV_1;PROD_1;27;208;5616;01/11/2023
1515;CLIENT_1;PDV_2;PROD_1;10;33;330;01/11/2023
1516;CLIENT_8;PDV_7;PROD_2;7;343;2401;01/11/2023
1517;CLIENT_1;PDV_3;PROD_1;14;56;784;01/11/2023
1518;CLIENT_3;PDV_4;PROD_6;18;198;3564;01/11/2023
1519;CLIENT_7;PDV_1;PROD_3;37;299;11063;01/11/2023
1520;CLIENT_7;PDV_2;PROD_5;15;172;2580;01/11/2023
1521;CLIENT_8;PDV_1;PROD_6;44;67;2948;01/11/2023
1522;CLIENT_5;PDV_1;PROD_3;25;292;7300;01/11/2023
1523;CLIENT_2;PDV_5;PROD_3;36;295;10620;01/11/2023
1524;CLIENT_6;PDV_4;PROD_6;14;38;532;01/11/2023
1525;CLIENT_3;PDV_3;PROD_6;11;282;3102;01/11/2023
1526;CLIENT_3;PDV_1;PROD_5;47;156;7332;01/11/2023
1527;CLIENT_5;PDV_7;PROD_4;45;92;4140;01/12/2023
1528;CLIENT_8;PDV_5;PROD_2;26;165;4290;01/12/2023
1529;CLIENT_2;PDV_2;PROD_4;32;201;6432;01/12/2023
1530;CLIENT_4;PDV_5;PROD_1;2;261;522;01/12/2023
1531;CLIENT_4;PDV_4;PROD_4;14;291;4074;01/12/2023
1532;CLIENT_7;PDV_1;PROD_2;25;307;7675;01/12/2023
1533;CLIENT_2;PDV_1;PROD_5;23;247;5681;01/12/2023
1534;CLIENT_1;PDV_1;PROD_6;23;82;1886;01/12/2023
1535;CLIENT_4;PDV_7;PROD_6;16;180;2880;01/12/2023
1536;CLIENT_8;PDV_4;PROD_2;37;209;7733;01/12/2023
1537;CLIENT_2;PDV_7;PROD_4;36;65;2340;01/12/2023
1538;CLIENT_7;PDV_2;PROD_1;26;36;936;01/12/2023
1539;CLIENT_4;PDV_1;PROD_4;33;40;1320;01/12/2023
1540;CLIENT_4;PDV_6;PROD_3;21;41;861;01/12/2023
1541;CLIENT_5;PDV_5;PROD_4;19;82;1558;01/12/2023
